order_id,order_date,month,customer_id,customer_name,city,segment,sales_channel,status,product_id,product_name,category,quantity,unit_price_at_order,unit_cost,gross_sales,discount_amount,net_sales,cost_amount,profit
O00173,2026-02-27 07:34:00,2026-02,C0037,Nour Hassan,Dubai,Returning,branch,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
O00173,2026-02-27 07:34:00,2026-02,C0037,Nour Hassan,Dubai,Returning,branch,completed,P015,Home Item 15,Home,1,197.31,119.65,197.31,9.865499999999999,187.4445,119.65,67.7945
O00173,2026-02-27 07:34:00,2026-02,C0037,Nour Hassan,Dubai,Returning,branch,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,1.4340000000000002,27.246,18.98,8.265999999999998
O00174,2026-02-17 21:36:00,2026-02,C0025,Nada Hassan,Dammam,New,partner,completed,P003,Electronics Item 3,Electronics,2,361.37,258.68,722.74,0.0,722.74,517.36,205.38
O00175,2026-03-06 16:26:00,2026-03,C0049,Karim Sayed,Dubai,Returning,mobile,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,2.8680000000000003,25.811999999999998,18.98,6.831999999999997
O00175,2026-03-06 16:26:00,2026-03,C0049,Karim Sayed,Dubai,Returning,mobile,completed,P013,Stationery Item 13,Stationery,3,36.2,24.37,108.60000000000001,10.86,97.74000000000001,73.11,24.63000000000001
O00175,2026-03-06 16:26:00,2026-03,C0049,Karim Sayed,Dubai,Returning,mobile,completed,P018,Fitness Item 18,Fitness,2,51.76,25.63,103.52,10.352,93.16799999999999,51.26,41.907999999999994
O00175,2026-03-06 16:26:00,2026-03,C0049,Karim Sayed,Dubai,Returning,mobile,completed,P019,Stationery Item 19,Stationery,4,28.68,18.98,114.72,11.472000000000001,103.24799999999999,75.92,27.32799999999999
O00176,2026-02-02 01:41:00,2026-02,C0018,Ahmed Kamal,Abu Dhabi,New,branch,completed,P013,Stationery Item 13,Stationery,4,36.2,24.37,144.8,14.48,130.32000000000002,97.48,32.84000000000002
O00177,2026-03-08 03:18:00,2026-03,C0014,Karim Younis,Cairo,New,mobile,completed,P004,Fitness Item 4,Uncategorized,4,82.5,54.36,330.0,0.0,330.0,217.44,112.56
O00177,2026-03-08 03:18:00,2026-03,C0014,Karim Younis,Cairo,New,mobile,completed,P006,Electronics Item 6,Electronics,5,593.11,420.0,2965.55,0.0,2965.55,2100.0,865.5500000000002
O00178,2026-03-07 04:53:00,2026-03,C0058,Ahmed Samir,Jeddah,New,web,completed,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00178,2026-03-07 04:53:00,2026-03,C0058,Ahmed Samir,Jeddah,New,web,completed,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.0,19.65,13.27,6.379999999999999
O00179,2026-02-14 00:26:00,2026-02,C0058,Ahmed Samir,Jeddah,New,partner,completed,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,33.988,305.892,186.68,119.21199999999999
O00179,2026-02-14 00:26:00,2026-02,C0058,Ahmed Samir,Jeddah,New,partner,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,36.137,325.233,258.68,66.553
O00180,2026-01-31 12:05:00,2026-01,C0048,Mona Kamal,Dammam,New,mobile,completed,P009,Electronics Item 9,Electronics,2,361.92,249.88,723.84,0.0,723.84,499.76,224.08000000000004
O00180,2026-01-31 12:05:00,2026-01,C0048,Mona Kamal,Dammam,New,mobile,completed,P001,Accessories Item 1,Accessories,3,99.69,49.27,299.07,0.0,299.07,147.81,151.26
O00180,2026-01-31 12:05:00,2026-01,C0048,Mona Kamal,Dammam,New,mobile,completed,P017,Home Item 17,Home,3,77.76,42.83,233.28000000000003,0.0,233.28000000000003,128.49,104.79000000000002
O00181,2026-01-13 22:41:00,2026-01,C0041,Sara Fathy,Abu Dhabi,VIP,mobile,completed,P005,Stationery Item 5,Stationery,2,17.79,8.79,35.58,0.0,35.58,17.58,18.0
O00181,2026-01-13 22:41:00,2026-01,C0041,Sara Fathy,Abu Dhabi,VIP,mobile,completed,P004,Fitness Item 4,Uncategorized,4,82.5,54.36,330.0,0.0,330.0,217.44,112.56
O00182,2026-02-06 15:44:00,2026-02,C0005,Sara Mansour,Dubai,New,partner,completed,P010,Fitness Item 10,Fitness,4,296.73,186.54,1186.92,59.346000000000004,1127.574,746.16,381.4140000000001
O00183,2026-01-01 02:01:00,2026-01,C0079,Nada Adel,Giza,New,mobile,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00183,2026-01-01 02:01:00,2026-01,C0079,Nada Adel,Giza,New,mobile,completed,P020,Electronics Item 20,Electronics,2,339.88,186.68,679.76,0.0,679.76,373.36,306.4
O00183,2026-01-01 02:01:00,2026-01,C0079,Nada Adel,Giza,New,mobile,completed,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,0.0,36.2,24.37,11.830000000000002
O00183,2026-01-01 02:01:00,2026-01,C0079,Nada Adel,Giza,New,mobile,completed,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,0.0,36.2,24.37,11.830000000000002
O00184,2026-03-19 16:27:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,branch,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,0.0,155.43,163.2,-7.769999999999982
O00184,2026-03-19 16:27:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,branch,completed,P009,Electronics Item 9,Electronics,4,361.92,249.88,1447.68,0.0,1447.68,999.52,448.1600000000001
O00184,2026-03-19 16:27:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,branch,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,0.0,296.73,186.54,110.19000000000003
O00185,2026-01-16 01:15:00,2026-01,C0039,Hana Adel,Riyadh,New,partner,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,0.0,155.43,163.2,-7.769999999999982
O00186,2026-03-05 19:34:00,2026-03,C0015,Laila Farouk,Dammam,Returning,mobile,completed,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,3.8505000000000003,21.8195,17.09,4.729500000000002
O00186,2026-03-05 19:34:00,2026-03,C0015,Laila Farouk,Dammam,Returning,mobile,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,54.2055,307.1645,258.68,48.48449999999997
O00186,2026-03-05 19:34:00,2026-03,C0015,Laila Farouk,Dammam,Returning,mobile,completed,P014,Stationery Item 14,Stationery,3,19.65,13.27,58.949999999999996,8.8425,50.107499999999995,39.81,10.297499999999992
O00186,2026-03-05 19:34:00,2026-03,C0015,Laila Farouk,Dammam,Returning,mobile,completed,P012,Fitness Item 12,Fitness,3,145.22,104.86,435.65999999999997,65.34899999999999,370.311,314.58,55.730999999999995
O00187,2026-02-07 13:00:00,2026-02,C0019,Ahmed Samir,Giza,New,branch,cancelled,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00187,2026-02-07 13:00:00,2026-02,C0019,Ahmed Samir,Giza,New,branch,cancelled,P005,Stationery Item 5,Stationery,3,17.79,8.79,53.37,0.0,53.37,26.369999999999997,27.0
O00188,2026-02-23 05:42:00,2026-02,C0074,Khaled Nabil,Alexandria,New,web,refunded,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,59.31100000000001,533.799,420.0,113.79899999999998
O00189,2026-01-09 16:34:00,2026-01,C0047,Mona Mahmoud,Cairo,New,web,cancelled,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,7.7715000000000005,147.6585,163.2,-15.541499999999985
O00190,2026-01-06 20:24:00,2026-01,C0061,Mariam Sayed,Dammam,Returning,branch,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,79.884,452.67599999999993,274.62,178.05599999999993
O00190,2026-01-06 20:24:00,2026-01,C0061,Mariam Sayed,Dammam,Returning,branch,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,11.664000000000001,66.096,42.83,23.266000000000005
O00190,2026-01-06 20:24:00,2026-01,C0061,Mariam Sayed,Dammam,Returning,branch,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,14.953499999999998,84.7365,49.27,35.4665
O00191,2026-02-15 02:22:00,2026-02,C0003,Nada Farouk,Cairo,Returning,web,completed,P006,Electronics Item 6,Electronics,5,593.11,420.0,2965.55,296.555,2668.9950000000003,2100.0,568.9950000000003
O00191,2026-02-15 02:22:00,2026-02,C0003,Nada Farouk,Cairo,Returning,web,completed,P018,Fitness Item 18,Fitness,1,51.76,25.63,51.76,5.176,46.583999999999996,25.63,20.953999999999997
O00191,2026-02-15 02:22:00,2026-02,C0003,Nada Farouk,Cairo,Returning,web,completed,P009,Electronics Item 9,Electronics,3,361.92,249.88,1085.76,108.57600000000001,977.184,749.64,227.54399999999998
O00191,2026-02-15 02:22:00,2026-02,C0003,Nada Farouk,Cairo,Returning,web,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,29.673000000000002,267.057,186.54,80.51700000000002
O00192,2026-01-18 01:22:00,2026-01,C0043,Mostafa Fathy,Abu Dhabi,New,branch,cancelled,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,46.629000000000005,264.231,326.4,-62.16899999999998
O00192,2026-01-18 01:22:00,2026-01,C0043,Mostafa Fathy,Abu Dhabi,New,branch,cancelled,P009,Electronics Item 9,Electronics,2,361.92,249.88,723.84,108.57600000000001,615.264,499.76,115.50400000000002
O00193,2026-03-29 14:44:00,2026-03,C0023,Nada Saleh,Giza,New,mobile,completed,P016,Accessories Item 16,Accessories,4,43.83,20.74,175.32,0.0,175.32,82.96,92.36
O00194,2026-02-28 01:18:00,2026-02,C0009,Mona Mahmoud,Unknown,New,web,completed,P008,Fitness Item 8,Fitness,1,155.43,163.2,155.43,0.0,155.43,163.2,-7.769999999999982
O00195,2026-02-10 09:32:00,2026-02,C0006,Nour Ali,Dubai,Returning,partner,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,0.0,361.92,249.88,112.04000000000002
O00195,2026-02-10 09:32:00,2026-02,C0006,Nour Ali,Dubai,Returning,partner,completed,P012,Fitness Item 12,Fitness,2,145.22,104.86,290.44,0.0,290.44,209.72,80.72
O00195,2026-02-10 09:32:00,2026-02,C0006,Nour Ali,Dubai,Returning,partner,completed,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,0.0,593.46,373.08,220.38000000000005
O00196,2026-03-24 06:18:00,2026-03,C0005,Sara Mansour,Dubai,New,web,completed,P019,Stationery Item 19,Stationery,1,28.68,18.98,28.68,4.302,24.378,18.98,5.398
O00196,2026-03-24 06:18:00,2026-03,C0005,Sara Mansour,Dubai,New,web,completed,P012,Fitness Item 12,Fitness,2,145.22,104.86,290.44,43.566,246.874,209.72,37.153999999999996
O00196,2026-03-24 06:18:00,2026-03,C0005,Sara Mansour,Dubai,New,web,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,44.50950000000001,252.22050000000002,186.54,65.68050000000002
O00196,2026-03-24 06:18:00,2026-03,C0005,Sara Mansour,Dubai,New,web,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,54.2055,307.1645,258.68,48.48449999999997
O00197,2026-02-04 03:51:00,2026-02,C0043,Mostafa Fathy,Abu Dhabi,New,partner,completed,P009,Electronics Item 9,Electronics,1,361.92,249.88,361.92,18.096,343.824,249.88,93.94400000000002
O00197,2026-02-04 03:51:00,2026-02,C0043,Mostafa Fathy,Abu Dhabi,New,partner,completed,P010,Fitness Item 10,Fitness,1,296.73,186.54,296.73,14.836500000000001,281.8935,186.54,95.35350000000003
O00197,2026-02-04 03:51:00,2026-02,C0043,Mostafa Fathy,Abu Dhabi,New,partner,completed,P008,Fitness Item 8,Fitness,4,155.43,163.2,621.72,31.086000000000002,590.634,652.8,-62.16599999999994
O00198,2026-02-19 10:11:00,2026-02,C0057,Youssef Samir,Dubai,New,partner,completed,P011,Stationery Item 11,Stationery,2,25.67,17.09,51.34,0.0,51.34,34.18,17.160000000000004
O00198,2026-02-19 10:11:00,2026-02,C0057,Youssef Samir,Dubai,New,partner,completed,P016,Accessories Item 16,Accessories,5,43.83,20.74,219.14999999999998,0.0,219.14999999999998,103.69999999999999,115.44999999999999
O00198,2026-02-19 10:11:00,2026-02,C0057,Youssef Samir,Dubai,New,partner,completed,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,0.0,19.65,13.27,6.379999999999999
O00198,2026-02-19 10:11:00,2026-02,C0057,Youssef Samir,Dubai,New,partner,completed,P019,Stationery Item 19,Stationery,3,28.68,18.98,86.03999999999999,0.0,86.03999999999999,56.94,29.099999999999994
O00199,2026-02-04 02:46:00,2026-02,C0067,Karim Mahmoud,Cairo,New,web,completed,P011,Stationery Item 11,Stationery,3,25.67,17.09,77.01,3.8505000000000003,73.15950000000001,51.269999999999996,21.889500000000012
O00199,2026-02-04 02:46:00,2026-02,C0067,Karim Mahmoud,Cairo,New,web,completed,P018,Fitness Item 18,Fitness,2,51.76,25.63,103.52,5.176,98.344,51.26,47.083999999999996
O00200,2026-01-24 17:18:00,2026-01,C0078,Laila Fathy,Dammam,New,web,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,0.0,77.76,42.83,34.93000000000001
O00200,2026-01-24 17:18:00,2026-01,C0078,Laila Fathy,Dammam,New,web,completed,P018,Fitness Item 18,Fitness,1,51.76,25.63,51.76,0.0,51.76,25.63,26.13
O00200,2026-01-24 17:18:00,2026-01,C0078,Laila Fathy,Dammam,New,web,completed,P005,Stationery Item 5,Stationery,3,17.79,8.79,53.37,0.0,53.37,26.369999999999997,27.0
O00201,2026-03-26 09:19:00,2026-03,C0042,Sara Fathy,Cairo,New,partner,completed,P011,Stationery Item 11,Stationery,2,25.67,17.09,51.34,0.0,51.34,34.18,17.160000000000004
O00201,2026-03-26 09:19:00,2026-03,C0042,Sara Fathy,Cairo,New,partner,completed,P008,Fitness Item 8,Fitness,3,155.43,163.2,466.29,0.0,466.29,489.59999999999997,-23.309999999999945
O00202,2026-02-14 14:02:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,refunded,P012,Fitness Item 12,Fitness,1,145.22,104.86,145.22,14.522,130.698,104.86,25.838000000000008
O00202,2026-02-14 14:02:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,refunded,P004,Fitness Item 4,Uncategorized,2,82.5,54.36,165.0,16.5,148.5,108.72,39.78
O00202,2026-02-14 14:02:00,2026-02,C0057,Youssef Samir,Dubai,New,branch,refunded,P019,Stationery Item 19,Stationery,2,28.68,18.98,57.36,5.736000000000001,51.623999999999995,37.96,13.663999999999994
O00203,2026-02-05 20:50:00,2026-02,C0056,Hana Kamal,Abu Dhabi,VIP,web,completed,P007,Electronics Item 7,Electronics,2,532.56,274.62,1065.12,159.768,905.3519999999999,549.24,356.11199999999985
O00203,2026-02-05 20:50:00,2026-02,C0056,Hana Kamal,Abu Dhabi,VIP,web,completed,P013,Stationery Item 13,Stationery,2,36.2,24.37,72.4,10.86,61.540000000000006,48.74,12.800000000000004
O00203,2026-02-05 20:50:00,2026-02,C0056,Hana Kamal,Abu Dhabi,VIP,web,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,2.6685,15.1215,8.79,6.3315
O00203,2026-02-05 20:50:00,2026-02,C0056,Hana Kamal,Abu Dhabi,VIP,web,completed,P014,Stationery Item 14,Stationery,5,19.65,13.27,98.25,14.7375,83.5125,66.35,17.16250000000001
O00204,2026-02-16 16:51:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,mobile,refunded,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00204,2026-02-16 16:51:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,mobile,refunded,P003,Electronics Item 3,Electronics,2,361.37,258.68,722.74,0.0,722.74,517.36,205.38
O00204,2026-02-16 16:51:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,mobile,refunded,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00204,2026-02-16 16:51:00,2026-02,C0052,Youssef Mahmoud,Dammam,New,mobile,refunded,P015,Home Item 15,Home,1,197.31,119.65,197.31,0.0,197.31,119.65,77.66
O00205,2026-03-19 21:50:00,2026-03,C0019,Ahmed Samir,Giza,New,web,completed,P019,Stationery Item 19,Stationery,3,28.68,18.98,86.03999999999999,0.0,86.03999999999999,56.94,29.099999999999994
O00205,2026-03-19 21:50:00,2026-03,C0019,Ahmed Samir,Giza,New,web,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,0.0,361.37,258.68,102.69
O00206,2026-01-31 20:23:00,2026-01,C0009,Mona Mahmoud,Unknown,New,partner,completed,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,3.62,32.580000000000005,24.37,8.210000000000004
O00206,2026-01-31 20:23:00,2026-01,C0009,Mona Mahmoud,Unknown,New,partner,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,9.969,89.721,49.27,40.451
O00206,2026-01-31 20:23:00,2026-01,C0009,Mona Mahmoud,Unknown,New,partner,completed,P012,Fitness Item 12,Fitness,5,145.22,104.86,726.1,72.61,653.49,524.3,129.19000000000005
O00206,2026-01-31 20:23:00,2026-01,C0009,Mona Mahmoud,Unknown,New,partner,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,7.776,69.98400000000001,42.83,27.15400000000001
O00207,2026-03-19 04:43:00,2026-03,C0005,Sara Mansour,Dubai,New,branch,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,0.0,310.86,326.4,-15.539999999999964
O00207,2026-03-19 04:43:00,2026-03,C0005,Sara Mansour,Dubai,New,branch,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00208,2026-01-10 18:08:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,cancelled,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,29.655500000000004,563.4545,420.0,143.45450000000005
O00208,2026-01-10 18:08:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,cancelled,P010,Fitness Item 10,Fitness,2,296.73,186.54,593.46,29.673000000000002,563.787,373.08,190.70700000000005
O00208,2026-01-10 18:08:00,2026-01,C0057,Youssef Samir,Dubai,New,branch,cancelled,P017,Home Item 17,Home,1,77.76,42.83,77.76,3.888,73.872,42.83,31.042
O00209,2026-03-25 08:15:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,web,completed,P011,Stationery Item 11,Stationery,5,25.67,17.09,128.35000000000002,19.252500000000005,109.09750000000003,85.45,23.647500000000022
O00209,2026-03-25 08:15:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,web,completed,P007,Electronics Item 7,Electronics,1,532.56,274.62,532.56,79.884,452.67599999999993,274.62,178.05599999999993
O00210,2026-03-05 16:24:00,2026-03,C0024,Mostafa Younis,Riyadh,Returning,web,cancelled,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,0.0,99.69,49.27,50.419999999999995
O00210,2026-03-05 16:24:00,2026-03,C0024,Mostafa Younis,Riyadh,Returning,web,cancelled,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00210,2026-03-05 16:24:00,2026-03,C0024,Mostafa Younis,Riyadh,Returning,web,cancelled,P017,Home Item 17,Home,1,77.76,42.83,77.76,0.0,77.76,42.83,34.93000000000001
O00210,2026-03-05 16:24:00,2026-03,C0024,Mostafa Younis,Riyadh,Returning,web,cancelled,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00211,2026-02-27 06:39:00,2026-02,C0034,Laila Kamal,Giza,VIP,partner,completed,P020,Electronics Item 20,Electronics,5,339.88,186.68,1699.4,0.0,1699.4,933.4000000000001,766.0
O00212,2026-01-18 02:28:00,2026-01,C0016,Salma Ibrahim,Jeddah,Returning,partner,completed,P002,Electronics Item 2,Electronics,2,249.77,148.0,499.54,0.0,499.54,296.0,203.54000000000002
O00213,2026-03-27 11:45:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,branch,completed,P004,Fitness Item 4,Uncategorized,2,82.5,54.36,165.0,0.0,165.0,108.72,56.28
O00213,2026-03-27 11:45:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,branch,completed,P005,Stationery Item 5,Stationery,1,17.79,8.79,17.79,0.0,17.79,8.79,9.0
O00213,2026-03-27 11:45:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,branch,completed,P001,Accessories Item 1,Accessories,1,99.69,49.27,99.69,0.0,99.69,49.27,50.419999999999995
O00213,2026-03-27 11:45:00,2026-03,C0041,Sara Fathy,Abu Dhabi,VIP,branch,completed,P017,Home Item 17,Home,1,77.76,42.83,77.76,0.0,77.76,42.83,34.93000000000001
O00214,2026-03-31 20:11:00,2026-03,C0021,Nour Samir,Jeddah,New,mobile,completed,P014,Stationery Item 14,Stationery,3,19.65,13.27,58.949999999999996,0.0,58.949999999999996,39.81,19.139999999999993
O00214,2026-03-31 20:11:00,2026-03,C0021,Nour Samir,Jeddah,New,mobile,completed,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,0.0,339.88,186.68,153.2
O00215,2026-01-18 07:50:00,2026-01,C0026,Mostafa Mahmoud,Cairo,Returning,web,completed,P016,Accessories Item 16,Accessories,1,43.83,20.74,43.83,0.0,43.83,20.74,23.09
O00216,2026-03-15 11:29:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,mobile,cancelled,P017,Home Item 17,Home,5,77.76,42.83,388.8,38.88,349.92,214.14999999999998,135.77000000000004
O00216,2026-03-15 11:29:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,mobile,cancelled,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,1.965,17.685,13.27,4.414999999999999
O00216,2026-03-15 11:29:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,mobile,cancelled,P016,Accessories Item 16,Accessories,4,43.83,20.74,175.32,17.531999999999996,157.788,82.96,74.82800000000002
O00217,2026-01-09 09:25:00,2026-01,C0012,Youssef Farouk,Giza,New,partner,refunded,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,2.5670000000000006,23.103,17.09,6.013000000000002
O00217,2026-01-09 09:25:00,2026-01,C0012,Youssef Farouk,Giza,New,partner,refunded,P003,Electronics Item 3,Electronics,4,361.37,258.68,1445.48,144.548,1300.932,1034.72,266.212
O00217,2026-01-09 09:25:00,2026-01,C0012,Youssef Farouk,Giza,New,partner,refunded,P016,Accessories Item 16,Accessories,1,43.83,20.74,43.83,4.382999999999999,39.447,20.74,18.707000000000004
O00217,2026-01-09 09:25:00,2026-01,C0012,Youssef Farouk,Giza,New,partner,refunded,P017,Home Item 17,Home,1,77.76,42.83,77.76,7.776,69.98400000000001,42.83,27.15400000000001
O00218,2026-02-22 18:04:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,branch,completed,P008,Fitness Item 8,Fitness,2,155.43,163.2,310.86,46.629000000000005,264.231,326.4,-62.16899999999998
O00218,2026-02-22 18:04:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,branch,completed,P009,Electronics Item 9,Electronics,2,361.92,249.88,723.84,108.57600000000001,615.264,499.76,115.50400000000002
O00218,2026-02-22 18:04:00,2026-02,C0053,Mostafa Farouk,Cairo,Returning,branch,completed,P006,Electronics Item 6,Electronics,4,593.11,420.0,2372.44,355.866,2016.574,1680.0,336.57400000000007
O00219,2026-02-27 14:43:00,2026-02,C0010,Youssef Younis,Riyadh,New,branch,cancelled,P011,Stationery Item 11,Stationery,1,25.67,17.09,25.67,0.0,25.67,17.09,8.580000000000002
O00219,2026-02-27 14:43:00,2026-02,C0010,Youssef Younis,Riyadh,New,branch,cancelled,P002,Electronics Item 2,Electronics,1,249.77,148.0,249.77,0.0,249.77,148.0,101.77000000000001
O00219,2026-02-27 14:43:00,2026-02,C0010,Youssef Younis,Riyadh,New,branch,cancelled,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00220,2026-03-23 18:11:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,partner,completed,P003,Electronics Item 3,Electronics,1,361.37,258.68,361.37,36.137,325.233,258.68,66.553
O00220,2026-03-23 18:11:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,partner,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,8.25,74.25,54.36,19.89
O00220,2026-03-23 18:11:00,2026-03,C0071,Tarek Farouk,Alexandria,Returning,partner,completed,P009,Electronics Item 9,Electronics,3,361.92,249.88,1085.76,108.57600000000001,977.184,749.64,227.54399999999998
O00221,2026-01-16 16:09:00,2026-01,C0008,Youssef Kamal,Jeddah,Returning,mobile,completed,P014,Stationery Item 14,Stationery,2,19.65,13.27,39.3,0.0,39.3,26.54,12.759999999999998
O00221,2026-01-16 16:09:00,2026-01,C0008,Youssef Kamal,Jeddah,Returning,mobile,completed,P004,Fitness Item 4,Uncategorized,1,82.5,54.36,82.5,0.0,82.5,54.36,28.14
O00221,2026-01-16 16:09:00,2026-01,C0008,Youssef Kamal,Jeddah,Returning,mobile,completed,P006,Electronics Item 6,Electronics,1,593.11,420.0,593.11,0.0,593.11,420.0,173.11
O00221,2026-01-16 16:09:00,2026-01,C0008,Youssef Kamal,Jeddah,Returning,mobile,completed,P016,Accessories Item 16,Accessories,3,43.83,20.74,131.49,0.0,131.49,62.22,69.27000000000001
O00222,2026-01-29 11:33:00,2026-01,C0042,Sara Fathy,Cairo,New,web,completed,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,0.0,339.88,186.68,153.2
O00222,2026-01-29 11:33:00,2026-01,C0042,Sara Fathy,Cairo,New,web,completed,P001,Accessories Item 1,Accessories,4,99.69,49.27,398.76,0.0,398.76,197.08,201.67999999999998
O00223,2026-03-23 17:17:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,branch,completed,P016,Accessories Item 16,Accessories,4,43.83,20.74,175.32,17.531999999999996,157.788,82.96,74.82800000000002
O00223,2026-03-23 17:17:00,2026-03,C0026,Mostafa Mahmoud,Cairo,Returning,branch,completed,P014,Stationery Item 14,Stationery,1,19.65,13.27,19.65,1.965,17.685,13.27,4.414999999999999
O00224,2026-01-12 16:41:00,2026-01,C0069,Farah Hassan,Alexandria,New,mobile,completed,P001,Accessories Item 1,Accessories,3,99.69,49.27,299.07,0.0,299.07,147.81,151.26
O00224,2026-01-12 16:41:00,2026-01,C0069,Farah Hassan,Alexandria,New,mobile,completed,P019,Stationery Item 19,Stationery,3,28.68,18.98,86.03999999999999,0.0,86.03999999999999,56.94,29.099999999999994
O00224,2026-01-12 16:41:00,2026-01,C0069,Farah Hassan,Alexandria,New,mobile,completed,P011,Stationery Item 11,Stationery,2,25.67,17.09,51.34,0.0,51.34,34.18,17.160000000000004
O00225,2026-03-19 10:53:00,2026-03,C0080,Khaled Nabil,Alexandria,Returning,web,cancelled,P014,Stationery Item 14,Stationery,2,19.65,13.27,39.3,0.0,39.3,26.54,12.759999999999998
O00226,2026-01-06 20:49:00,2026-01,C0011,Ali Ibrahim,Dammam,Returning,branch,cancelled,P013,Stationery Item 13,Stationery,1,36.2,24.37,36.2,5.43,30.770000000000003,24.37,6.400000000000002
O00226,2026-01-06 20:49:00,2026-01,C0011,Ali Ibrahim,Dammam,Returning,branch,cancelled,P020,Electronics Item 20,Electronics,1,339.88,186.68,339.88,50.982,288.898,186.68,102.21800000000002
